Ts,ActP
1645456215,19
1645456216,20
1645456217,20
1645456218,20
1645456218,20
1645456219,20
1645456220,20
1645456222,20
1645456223,20
1645456224,20
1645456225,20
1645456226,20
1645456227,20
1645456229,20
1645456229,20
1645456230,3
1645456232,3
1645456233,29
1645456233,29
1645456234,29
1645456235,19
1645456235,19
1645456236,101
1645456237,56
1645456238,58
1645456239,61
1645456240,58
1645456241,58
1645456242,59
1645456243,3
1645456244,3
1645456245,16
1645456246,22
1645456247,19
1645456248,19
1645456249,119
1645456250,93
1645456251,87
1645456252,95
1645456253,88
1645456254,85
1645456255,86
1645456256,68
1645456257,70
1645456258,70
1645456259,68
1645456260,70
1645456262,68
1645456264,85
1645456264,85
1645456265,68
1645456266,99
1645456266,73
1645456268,87
1645456269,89
1645456269,88
1645456270,89
1645456272,88
1645456272,87
1645456273,88
1645456274,88
1645456275,79
1645456276,70
1645456277,70
1645456278,70
1645456280,70
1645456281,81
1645456282,100
1645456282,15
1645456283,36
1645456284,73
1645456285,85
1645456287,87
1645456287,95
1645456289,87
1645456290,87
1645456290,86
1645456291,86
1645456293,85
1645456294,85
1645456297,70
1645456297,70
1645456297,70
1645456298,73
1645456299,101
1645456300,46
1645456301,15
1645456301,79
1645456303,73
1645456303,68
1645456304,70
1645456306,102
1645456307,85
1645456308,84
1645456309,83
1645456310,110
1645456311,120
1645456311,131
1645456313,141
1645456313,183
1645456314,181
1645456315,190
1645456317,197
1645456318,208
1645456318,194
1645456320,160
1645456321,170
1645456321,168
1645456322,170
1645456324,171
1645456324,171
1645456326,173
1645456327,174
1645456327,174
1645456328,160
1645456346,156
1645456347,151
1645456348,67
1645456349,3
1645456350,3
1645456351,3
1645456352,4
1645456353,112
1645456354,61
1645456355,73
1645456356,94
1645456357,87
1645456358,85
1645456359,86
1645456360,86
1645456361,84
1645456362,85
1645456363,85
1645456364,86
1645456365,85
1645456366,80
1645456367,82
1645456368,107
1645456369,120
1645456370,130
1645456371,139
1645456372,151
1645456373,162
1645456374,171
1645456375,185
1645456376,226
1645456377,178
1645456378,165
1645456379,168
1645456380,166
1645456381,165
1645456382,166
1645456383,165
1645456384,164
1645456385,164
1645456386,151
1645456387,148
1645456388,149
1645456389,148
1645456390,148
1645456391,148
1645456392,146
1645456393,147
1645456394,146
1645456395,146
1645456396,171
1645456397,163
1645456398,161
1645456399,161
1645456400,163
1645456401,162
1645456402,163
1645456403,162
1645456404,163
1645456405,163
1645456406,8
1645456407,3
1645456408,3
1645456409,3
1645456410,3
1645456411,58
1645456411,65
1645456412,67
1645456413,64
1645456415,64
1645456415,96
1645456417,80
1645456445,161
1645456446,145
1645456447,144
1645456448,143
1645456449,144
1645456450,144
1645456451,143
1645456452,145
1645456453,143
1645456454,144
1645456455,144
1645456456,174
1645456457,161
1645456458,158
1645456459,159
1645456460,159
1645456461,159
1645456462,159
1645456463,159
1645456464,160
1645456465,159
1645456466,146
1645456467,142
1645456468,144
1645456469,144
1645456470,143
1645456471,144
1645456472,143
1645456473,145
1645456474,145
1645456475,143
1645456476,163
1645456477,162
1645456478,169
1645456479,168
1645456480,167
1645456481,167
1645456482,168
1645456483,168
1645456484,168
1645456485,168
1645456486,151
1645456487,149
1645456488,152
1645456489,152
1645456490,151
1645456491,151
1645456492,150
1645456493,150
1645456494,151
1645456495,151
1645456496,180
1645456497,167
1645456507,228
1645456507,228
1645456507,228
1645456507,228
1645456507,228
1645456507,228
1645456509,237
1645456509,237
1645456509,228
1645456509,228
1645456509,228
1645456509,228
1645456510,245
1645456511,249
1645456512,255
1645456513,219
1645456514,222
1645456515,222
1645456516,221
1645456517,221
1645456518,220
1645456519,220
1645456520,204
1645456521,202
1645456522,202
1645456523,202
1645456524,202
1645456525,222
1645456526,219
1645456527,218
1645456528,219
1645456529,218
1645456530,219
1645456531,217
1645456532,220
1645456533,218
1645456534,218
1645456535,219
1645456536,218
1645456537,217
1645456538,217
1645456539,216
1645456540,207
1645456541,200
1645456542,214
1645456543,247
1645456544,242
1645456545,252
1645456546,256
1645456547,293
1645456548,284
1645456549,288
1645456550,296
1645456551,302
1645456552,308
1645456553,315
1645456554,320
1645456555,312
1645456556,270
1645456557,289
1645456558,281
1645456559,284
1645456560,284
1645456561,282
1645456562,270
1645456563,266
1645456564,266
1645456565,265
1645456566,265
1645456567,299
1645456568,284
1645456569,284
1645456570,282
1645456571,283
1645456572,282
1645456573,282
1645456574,333
1645456575,298
1645456576,330
1645456577,327
1645456578,335
1645456579,368
1645456580,362
1645456581,369
1645456582,376
1645456583,381
1645456584,390
1645456585,394
1645456586,398
1645456587,344
1645456588,361
1645456589,356
1645456590,361
1645456591,356
1645456592,358
1645456593,356
1645456594,343
1645456595,339
1645456596,340
1645456597,339
1645456598,338
1645456599,373
1645456600,354
1645456601,355
1645456602,356
1645456603,356
1645456604,356
1645456605,355
1645456606,340
1645456607,338
1645456608,337
1645456609,339
1645456610,337
1645456611,337
1645456612,331
1645456613,336
1645456614,336
1645456615,338
1645456616,371
1645456617,354
1645456618,353
1645456619,354
1645456620,204
1645456621,20
1645456622,20
1645456623,20
1645456624,20
1645456625,20
1645456626,7
1645456627,4
1645456628,4
1645456629,4
1645456630,4
1645456631,4
1645456632,4
1645456633,4
1645456634,4
1645456635,4
1645456636,3
1645456637,3
1645456638,3
1645456639,3
1645456640,3
1645456641,3
1645456642,3
1645456643,3
1645456644,3
1645456645,3
1645456646,3
1645456647,3
1645456648,3
1645456649,3
1645456650,3
1645456651,3
1645456652,3
1645456653,16
1645456654,16
1645456655,16
1645456656,16
1645456657,16
1645456658,16
1645456659,16
1645456660,16
1645456661,16
1645456662,16
1645456663,10
1645456664,10
1645456665,9
1645456666,9
1645456667,9
1645456668,9
1645456669,9
1645456670,9
1645456671,9
1645456672,9
1645456673,9
1645456674,9
1645456675,9
1645456676,9
1645456677,9
1645456680,16
1645456680,16
1645456680,16
1645456681,16
1645456682,16
1645456683,16
1645456684,16
1645456685,16
1645456686,16
1645456687,16
1645456688,10
1645456689,9
1645456690,9
1645456691,9
1645456692,9
1645456693,9
1645456694,9
1645456700,9
1645456700,16
1645456700,16
1645456700,16
1645456700,16
1645456700,16
1645456701,16
1645456702,16
1645456703,16
1645456704,16
1645456705,16
1645456706,16
1645456707,16
1645456708,9
1645456709,9
1645456710,9
1645456711,9
1645456712,9
1645456713,9
1645456714,9
1645456715,9
1645456716,9
1645456717,9
1645456718,16
1645456719,16
1645456720,16
1645456721,16
1645456722,16
1645456723,16
1645456724,16
1645456725,16
1645456726,16
1645456727,16
1645456728,10
1645456729,9
1645456730,9
1645456731,9
1645456732,9
1645456733,9
1645456734,9
1645456735,9
1645456736,9
1645456737,9
1645456738,9
1645456739,9
1645456740,9
1645456741,9
1645456742,9
1645456743,9
1645456744,9
1645456745,9
1645456746,9
1645456747,9
1645456748,9
1645456749,9
1645456750,9
1645456751,9
1645456752,9
1645456753,9
1645456754,9
1645456755,9
1645456756,9
1645456757,9
1645456758,9
1645456759,9
1645456760,9
1645456761,9
1645456762,9
1645456763,9
1645456764,9
1645456765,9
1645456766,9
1645456767,9
1645456768,9
1645456769,9
1645456770,9
1645456771,9
1645456772,9
1645456773,9
1645456774,9
1645456775,9
1645456776,9
1645456777,9
1645456778,9
1645456779,9
1645456780,9
1645456781,9
1645456782,9
1645456783,9
1645456784,9
1645456785,9
1645456786,9
1645456787,9
1645456788,9
1645456789,9
1645456790,9
1645456791,9
1645456792,9
1645456793,9
1645456794,9
1645456795,9
1645456796,9
1645456797,9
1645456798,9
1645456799,9
1645456800,9
1645456801,9
1645456802,9
1645456803,9
1645456804,9
1645456805,9
1645456806,9
1645456807,9
1645456808,9
1645456809,9
1645456810,9
1645456811,9
1645456812,9
1645456813,9
1645456814,9
1645456815,9
1645456816,9
1645456817,9
1645456818,9
1645456819,9
1645456820,9
1645456821,9
1645456822,9
1645456823,9
1645456824,9
1645456825,9
1645456826,9
1645456827,9
1645456828,9
1645456829,9
1645456830,9
1645456831,9
1645456832,9
1645456833,9
1645456834,9
1645456835,9
1645456836,9
1645456837,9
1645456838,9
1645456839,9
1645456840,9
1645456841,9
1645456842,9
1645456843,9
1645456844,9
1645456845,9
1645456846,9
1645456847,9
1645456848,9
1645456849,9
1645456850,9
1645456852,9
1645456855,9
1645456855,9
1645456856,9
1645456856,9
1645456856,9
1645456857,4
1645456858,165
1645456868,218
1645456868,218
1645456870,3
1645456870,3
1645456871,3
1645456872,3
1645456873,3
1645456875,3
1645456876,3
1645456876,3
1645456877,3
1645456878,3
1645456880,56
1645456880,207
1645456881,220
1645456882,215
1645456883,210
1645456884,214
1645456885,211
1645456886,210
1645456887,209
1645456888,209
1645456889,210
1645456890,208
1645456891,10
1645456892,3
1645456894,3
1645456894,3
1645456895,3
1645456897,3
1645456897,3
1645456898,3
1645456899,3
1645456900,3
1645456901,3
1645456902,212
1645456903,217
1645456904,216
1645456905,213
1645456906,217
1645456907,215
1645456909,214
1645456909,214
1645456911,214
1645456912,216
1645456913,6
1645456914,3
1645456914,3
1645456916,3
1645456917,3
1645456918,3
1645456919,3
1645456920,3
1645456921,3
1645456922,3
1645456923,10
1645456924,162
1645456924,162
1645456925,202
1645456926,215
1645456927,215
1645456928,211
1645456930,207
1645456930,216
1645456931,212
1645456933,210
1645456933,210
1645456934,209
1645456936,3
1645456937,3
1645456937,3
1645456940,3
1645456940,3
1645456940,3
1645456942,3
1645456943,3
1645456944,3
1645456945,34
1645456946,205
1645456947,221
1645456948,224
1645456949,211
1645456950,217
1645456952,213
1645456952,213
1645456953,221
1645456954,211
1645456955,216
1645456956,217
1645456957,4
1645456958,3
1645456959,3
1645456960,3
1645456961,3
1645456962,3
1645456963,3
1645456964,3
1645456965,3
1645456966,3
1645456967,60
1645456968,202
1645456969,222
1645456970,218
1645456971,216
1645456972,213
1645456973,214
1645456974,213
1645456976,214
1645456976,214
1645456977,210
1645456978,213
1645456979,9
1645456980,3
1645456981,3
1645456981,3
1645456982,3
1645456983,3
1645456985,3
1645456985,3
1645456986,3
1645456987,3
1645456988,3
1645456989,60
1645456990,199
1645456991,214
1645456992,221
1645456993,217
1645456994,220
1645456995,211
1645456996,213
1645456997,219
1645456998,216
1645456999,217
1645457000,220
1645457001,6
1645457002,3
1645457004,3
1645457004,3
1645457005,3
1645457006,3
1645457008,3
1645457008,3
1645457009,3
1645457010,3
1645457011,153
1645457012,213
1645457013,216
1645457014,214
1645457015,214
1645457016,216
1645457018,214
1645457022,211
1645457022,211
1645457022,211
1645457022,211
1645457022,212
1645457025,3
1645457025,3
1645457026,3
1645457026,3
1645457027,3
1645457028,3
1645457029,3
1645457030,3
1645457032,3
1645457032,3
1645457034,196
1645457034,179
1645457035,224
1645457036,215
1645457038,221
1645457038,218
1645457039,221
1645457041,216
1645457041,214
1645457043,215
1645457044,220
1645457045,216
1645457046,4
1645457046,3
1645457048,3
1645457049,3
1645457050,3
1645457051,3
1645457052,3
1645457053,3
1645457054,3
1645457055,61
1645457056,204
1645457057,204
1645457058,220
1645457059,216
1645457060,217
1645457061,217
1645457062,217
1645457063,213
1645457064,214
1645457065,210
1645457066,211
1645457067,3
1645457068,3
1645457069,3
1645457070,3
1645457071,3
1645457072,3
1645457073,3
1645457074,3
1645457075,3
1645457076,3
1645457077,3
1645457078,120
1645457079,209
1645457080,222
1645457081,223
1645457082,223
1645457083,223
1645457084,215
1645457084,215
1645457085,217
1645457086,220
1645457087,209
1645457088,215
1645457089,3
1645457090,3
1645457091,3
1645457092,3
1645457093,3
1645457094,3
1645457098,3
1645457098,3
1645457098,3
1645457099,3
1645457101,225
1645457101,225
1645457101,168
1645457103,216
1645457105,209
1645457105,209
1645457105,209
1645457106,208
1645457107,207
1645457108,214
1645457109,212
1645457110,208
1645457111,4
1645457112,3
1645457113,3
1645457114,3
1645457115,3
1645457116,3
1645457117,3
1645457118,3
1645457119,3
1645457121,3
1645457122,31
1645457122,32
1645457123,31
1645457124,31
1645457125,3
1645457126,3
1645457128,3
1645457128,3
1645457129,3
1645457130,3
1645457131,3
1645457132,3
1645457133,3
1645457134,3
1645457135,3
1645457136,3
1645457137,3
1645457138,3
1645457140,31
1645457140,33
1645457141,31
1645457142,31
1645457143,31
1645457144,31
1645457146,31
1645457146,31
1645457147,31
1645457148,31
1645457149,31
1645457150,31
1645457152,31
1645457152,31
1645457153,31
1645457154,31
1645457155,31
1645457156,31
1645457157,31
1645457158,31
1645457159,31
1645457160,31
1645457161,31
1645457162,31
1645457163,31
1645457164,31
1645457165,31
1645457167,31
1645457167,31
1645457168,31
1645457169,31
1645457170,31
1645457172,31
1645457173,31
1645457174,31
1645457175,31
1645457176,31
1645457177,31
1645457178,31
1645457179,31
1645457179,31
1645457180,31
1645457181,31
1645457182,31
1645457184,31
1645457185,31
1645457186,31
1645457187,31
1645457188,31
1645457189,31
1645457190,31
1645457191,31
1645457192,31
1645457193,31
1645457193,31
1645457195,31
1645457196,31
1645457197,31
1645457198,31
1645457199,31
1645457200,31
1645457201,31
1645457202,30
1645457204,31
1645457204,31
1645457205,31
1645457206,31
1645457207,30
1645457208,30
1645457209,30
1645457209,31
1645457211,30
1645457212,30
1645457213,30
1645457214,30
1645457215,30
1645457216,3
1645457217,3
1645457217,36
1645457219,30
1645457219,31
1645457220,30
1645457221,30
1645457223,30
1645457224,30
1645457224,30
1645457226,30
1645457226,29
1645457227,19
1645457228,19
1645457230,19
1645457230,20
1645457231,20
1645457233,20
1645457235,9
1645457235,9
1645457236,3
1645457237,3
1645457238,35
1645457239,23
1645457240,20
1645457241,20
1645457242,20
1645457243,20
1645457244,20
1645457245,20
1645457245,20
1645457247,20
1645457248,20
1645457248,20
1645457250,20
1645457251,20
1645457252,20
1645457253,20
1645457254,20
1645457255,7
1645457255,131
1645457257,61
1645457258,59
1645457259,61
1645457260,61
1645457261,57
1645457262,10
1645457262,3
1645457263,3
1645457265,22
1645457267,19
1645457267,19
1645457267,21
1645457269,81
1645457270,81
1645457271,91
1645457272,88
1645457273,86
1645457274,84
1645457275,78
1645457276,69
1645457277,67
1645457278,67
1645457279,67
1645457280,67
1645457281,66
1645457282,68
1645457283,79
1645457284,72
1645457285,101
1645457285,86
1645457287,86
1645457288,86
1645457289,87
1645457290,87
1645457291,87
1645457292,86
1645457293,85
1645457294,86
1645457295,73
1645457296,70
1645457297,69
1645457298,69
1645457299,68
1645457300,83
1645457301,99
1645457302,8
1645457303,43
1645457304,69
1645457305,93
1645457305,88
1645457307,87
1645457308,86
1645457309,86
1645457310,86
1645457311,86
1645457312,86
1645457313,86
1645457314,85
1645457315,69
1645457316,69
1645457317,77
1645457318,100
1645457319,22
1645457320,31
1645457321,60
1645457322,72
1645457323,68
1645457324,69
1645457325,100
1645457326,86
1645457326,86
1645457328,93
1645457328,93
1645457329,108
1645457330,120
1645457331,129
1645457332,140
1645457333,180
1645457334,178
1645457335,190
1645457336,201
1645457337,211
1645457338,183
1645457339,161
1645457340,166
1645457341,165
1645457342,164
1645457343,166
1645457344,165
1645457345,166
1645457346,166
1645457347,166
1645457348,151
1645457349,151
1645457350,150
1645457351,150
1645457352,149
1645457353,181
1645457355,168
1645457355,168
1645457356,168
1645457357,168
1645457358,168
1645457359,169
1645457360,168
1645457361,169
1645457362,167
1645457363,168
1645457364,168
1645457365,151
1645457366,151
1645457368,4
1645457368,3
1645457370,3
1645457371,3
1645457372,68
1645457372,68
1645457374,71
1645457375,68
1645457376,85
1645457376,85
1645457377,84
1645457379,85
1645457379,83
1645457380,84
1645457381,83
1645457383,85
1645457383,84
1645457384,84
1645457385,68
1645457386,105
1645457387,109
1645457388,121
1645457390,133
1645457392,143
1645457392,163
1645457392,163
1645457394,173
1645457398,164
1645457398,164
1645457398,164
1645457398,164
1645457398,164
1645457399,165
1645457400,166
1645457401,165
1645457402,165
1645457403,166
1645457404,164
1645457405,148
1645457406,148
1645457407,148
1645457408,148
1645457410,148
1645457411,149
1645457412,146
1645457413,146
1645457413,146
1645457414,145
1645457416,171
1645457416,161
1645457417,162
1645457419,162
1645457420,162
1645457421,161
1645457422,161
1645457423,162
1645457424,162
1645457425,71
1645457426,3
1645457427,3
1645457428,3
1645457429,3
1645457430,78
1645457430,55
1645457432,65
1645457432,61
1645457434,63
1645457435,74
1645457442,81
1645457442,81
1645457442,81
1645457442,81
1645457442,81
1645457442,81
1645457442,81
1645457443,80
1645457444,80
1645457445,66
1645457446,64
1645457447,65
1645457448,64
1645457449,65
1645457450,66
1645457451,101
1645457452,113
1645457453,122
1645457454,134
1645457456,177
1645457456,177
1645457457,186
1645457458,197
1645457459,206
1645457460,189
1645457461,155
1645457462,164
1645457463,160
1645457465,143
1645457465,143
1645457465,143
1645457466,143
1645457468,142
1645457468,142
1645457469,143
1645457470,143
1645457471,144
1645457472,143
1645457473,143
1645457474,143
1645457475,179
1645457476,160
1645457477,160
1645457478,161
1645457479,160
1645457480,161
1645457482,161
1645457482,161
1645457483,159
1645457484,160
1645457485,143
1645457486,143
1645457487,142
1645457489,142
1645457489,142
1645457490,142
1645457491,142
1645457492,142
1645457493,144
1645457494,143
1645457495,175
1645457496,160
1645457497,158
1645457498,159
1645457500,161
1645457501,166
1645457501,167
1645457502,168
1645457503,167
1645457504,167
1645457505,150
1645457506,150
1645457507,150
1645457508,151
1645457509,151
1645457510,150
1645457511,151
1645457512,150
1645457513,151
1645457514,150
1645457515,180
1645457516,167
1645457518,166
1645457519,166
1645457519,184
1645457520,183
1645457521,191
1645457522,194
1645457523,201
1645457524,228
1645457525,226
1645457526,234
1645457527,238
1645457528,239
1645457529,245
1645457530,249
1645457531,230
1645457532,215
1645457533,222
1645457534,218
1645457535,219
1645457536,218
1645457537,218
1645457538,211
1645457539,200
1645457540,200
1645457541,201
1645457542,201
1645457543,200
1645457544,218
1645457545,216
1645457546,216
1645457547,216
1645457548,217
1645457549,217
1645457550,217
1645457551,217
1645457552,217
1645457553,216
1645457554,217
1645457555,216
1645457556,217
1645457557,216
1645457558,201
1645457559,199
1645457560,200
1645457561,247
1645457562,239
1645457563,248
1645457564,252
1645457566,295
1645457566,282
1645457567,289
1645457568,293
1645457569,300
1645457570,306
1645457572,312
1645457572,321
1645457573,305
1645457574,269
1645457575,285
1645457577,283
1645457577,281
1645457579,282
1645457579,283
1645457581,268
1645457582,266
1645457583,266
1645457584,266
1645457585,267
1645457586,295
1645457587,283
1645457588,282
1645457589,281
1645457590,281
1645457592,281
1645457592,281
1645457593,270
1645457594,261
1645457595,263
1645457596,266
1645457597,263
1645457598,264
1645457599,202
1645457600,286
1645457601,252
1645457602,268
1645457603,294
1645457603,294
1645457604,278
1645457605,283
1645457606,281
1645457607,281
1645457608,280
1645457609,280
1645457610,280
1645457611,280
1645457612,281
1645457613,264
1645457614,262
1645457615,262
1645457616,263
1645457617,261
1645457618,263
1645457619,262
1645457620,263
1645457621,262
1645457622,263
1645457623,293
1645457624,279
1645457625,279
1645457626,275
1645457627,278
1645457628,278
1645457629,278
1645457630,278
1645457631,277
1645457632,279
1645457633,262
1645457634,260
1645457635,261
1645457636,261
1645457638,261
1645457638,261
1645457639,261
1645457640,261
1645457641,263
1645457642,262
1645457644,279
1645457644,279
1645457645,280
1645457646,280
1645457647,278
1645457648,279
1645457649,280
1645457650,277
1645457651,278
1645457652,277
1645457653,261
1645457654,262
1645457656,259
1645457656,260
1645457657,261
1645457658,259
1645457659,261
1645457660,261
1645457662,257
1645457662,258
1645457663,284
1645457664,275
1645457665,277
1645457666,276
1645457669,278
1645457669,278
1645457669,278
1645457670,275
1645457671,277
1645457673,280
1645457674,258
1645457674,261
1645457675,262
1645457676,261
1645457678,261
1645457679,260
1645457680,261
1645457681,260
1645457682,262
1645457683,278
1645457684,280
1645457684,278
1645457686,279
1645457686,278
1645457687,279
1645457688,276
1645457689,276
1645457690,277
1645457691,277
1645457697,276
1645457707,263
1645457707,263
1645457707,263
1645457707,263
1645457707,263
1645457711,278
1645457711,278
1645457711,278
1645457711,280
1645457711,280
1645457711,280
1645457711,278
1645457711,280
1645457711,280
1645457711,280
1645457711,280
1645457711,280
1645457711,280
1645457716,263
1645457716,263
1645457716,263
1645457717,258
1645457717,261
1645457717,261
1645457717,261
1645457718,263
1645457719,260
1645457720,261
1645457722,261
1645457722,279
1645457723,284
1645457724,278
1645457725,277
1645457727,280
1645457727,277
1645457728,278
1645457729,278
1645457730,279
1645457732,279
1645457732,274
1645457734,259
1645457735,256
1645457737,257
1645457737,257
1645457738,258
1645457739,257
1645457740,257
1645457740,256
1645457741,257
1645457743,290
1645457743,274
1645457745,273
1645457746,273
1645457746,272
1645457748,273
1645457749,273
1645457750,273
1645457751,273
1645457752,272
1645457753,264
1645457754,256
1645457755,256
1645457756,256
1645457757,255
1645457758,257
1645457759,65
1645457760,3
1645457761,3
1645457762,3
1645457763,36
1645457764,20
1645457765,20
1645457766,20
1645457767,20
1645457768,20
1645457772,3
1645457772,3
1645457772,3
1645457772,3
1645457773,3
1645457774,3
1645457774,3
1645457775,3
1645457776,3
1645457777,3
1645457778,3
1645457779,3
1645457780,3
1645457781,3
1645457782,3
1645457783,3
1645457784,3
1645457785,3
1645457786,3
1645457789,3
1645457789,3
1645457789,3
1645457790,83
1645457791,56
1645457792,51
1645457795,52
1645457795,52
1645457795,52
1645457796,53
1645457797,53
1645457798,54
1645457799,50
1645457800,53
1645457801,52
1645457802,54
1645457803,52
1645457804,51
1645457806,3
1645457806,3
1645457807,3
1645457808,3
1645457809,3
1645457810,3
1645457812,3
1645457812,3
1645457813,3
1645457814,3
1645457815,57
1645457816,62
1645457817,52
1645457818,56
1645457819,54
1645457820,53
1645457821,55
1645457823,56
1645457823,54
1645457824,54
1645457826,56
1645457826,53
1645457827,55
1645457829,54
1645457830,56
1645457830,3
1645457832,3
1645457833,3
1645457834,3
1645457835,3
1645457836,3
1645457837,3
1645457838,3
1645457839,3
1645457840,3
1645457841,1
1645457841,1
1645457842,1
1645457843,1
1645457844,1
1645457845,1
1645457846,1
1645457848,1
1645457848,1
1645457849,1
1645457850,1
1645457851,1
1645457852,1
1645457854,1
1645457855,1
1645457855,1
1645457857,1
1645457857,1
1645457859,1
1645457860,1
1645457860,1
1645457861,1
1645457862,1
1645457863,1
1645457864,1
1645457866,1
1645457866,1
1645457867,1
1645457868,1
1645457869,1
1645457871,1
1645457872,1
1645457873,1
1645457874,1
1645457874,1
1645457875,1
1645457877,1
1645457878,1
1645457879,1
1645457880,1
1645457881,1
1645457882,1
1645457883,1
1645457884,1
1645457885,1
1645457886,1
1645457887,1
1645457888,1
1645457889,1
1645457890,1
1645457891,1
1645457892,1
1645457893,1
1645457894,1
1645457895,1
1645457896,1
1645457897,1
1645457898,1
1645457899,1
1645457900,1
1645457901,1
1645457902,1
1645457903,1
1645457904,1
1645457905,0
1645457906,0
1645457907,0
1645457908,0
1645457909,0
1645457910,0
1645457911,0
1645457911,0
1645457912,0
1645457914,0
1645457915,0
1645457916,0
1645457916,0
1645457917,0
1645457920,0
1645457921,0
1645457921,0
1645457921,0
1645457922,0
1645457923,0
1645457924,0
1645457925,0
1645457926,0
1645457930,0
1645457931,0
1645457931,0
1645457931,0
1645457931,0
1645457932,0
1645457933,0
1645457934,0
1645457935,0
1645457936,0
1645457938,0
1645457938,0
1645457939,0
1645457940,0
1645457942,0
1645457943,0
1645457943,0
1645457944,0
1645457945,0
1645457946,0
1645457947,0
1645457948,0
1645457949,0
1645457950,0
1645457951,0
1645457952,0
1645457953,0
1645457954,0
1645457956,0
1645457956,0
1645457957,0
1645457958,0
1645457959,0
1645457960,0
1645457962,0
1645457962,0
1645457963,0
1645457964,0
1645457965,0
1645457967,0
1645457967,0
1645457968,0
1645457969,0
1645457970,0
1645457972,0
1645457972,0
1645457974,0
1645457975,0
1645457975,0
1645457976,0
1645457977,0
1645457978,0
1645457980,0
1645457980,0
1645457981,0
1645457982,0
1645457983,0
1645457984,0
1645457986,0
1645457986,0
1645457987,0
1645457988,0
1645457989,0
1645457990,0
1645457991,0
1645457992,0
1645457993,0
1645457994,0
1645457995,0
1645457997,0
1645457998,0
1645457998,0
1645457999,0
1645458000,0
1645458001,0
1645458002,0
1645458003,0
1645458004,0
1645458005,0
1645458006,0
1645458007,0
1645458008,0
1645458010,0
1645458010,0
1645458011,0
1645458013,0
1645458013,0
1645458015,0
1645458015,0
1645458017,0
1645458018,0
1645458018,0
1645458020,0
1645458021,0
1645458022,0
1645458023,0
1645458024,0
1645458025,0
1645458026,0
1645458027,0
1645458028,0
1645458029,0
1645458030,0
1645458031,0
1645458032,0
1645458033,0
1645458034,0
1645458035,0
1645458036,0
1645458037,0
1645458038,0
1645458039,0
1645458040,0
1645458041,0
1645458042,0
1645458043,0
1645458044,0
1645458046,0
1645458046,0
1645458047,0
1645458048,0
1645458048,0
1645458050,0
1645458051,0
1645458052,0
1645458053,0
1645458053,0
1645458054,0
1645458055,0
1645458056,0
1645458057,0
1645458058,0
1645458059,0
1645458061,0
1645458061,0
1645458063,0
1645458063,0
1645458064,0
1645458065,0
1645458066,0
1645458067,0
1645458068,0
1645458069,0
1645458070,0
1645458071,0
1645458072,0
1645458073,0
1645458074,0
1645458075,0
1645458076,0
1645458077,0
1645458078,0
1645458079,0
1645458080,0
1645458081,0
1645458082,0
1645458083,0
1645458084,0
1645458085,0
1645458086,0
1645458087,0
1645458088,0
1645458089,0
1645458090,0
1645458091,0
1645458092,0
1645458093,0
1645458094,0
1645458095,0
1645458096,0
1645458097,0
1645458098,0
1645458100,0
1645458100,0
1645458101,0
1645458102,0
1645458103,0
1645458104,0
1645458105,0
1645458106,0
1645458107,0
1645458108,0
1645458109,0
1645458110,0
1645458111,0
1645458112,0
1645458113,0
1645458114,0
1645458115,0
1645458116,0
1645458117,0
1645458118,0
1645458119,0
1645458120,0
1645458122,0
1645458122,0
1645458123,0
1645458124,0
1645458125,0
1645458126,0
1645458127,0
1645458128,0
1645458129,0
1645458131,0
1645458131,0
1645458132,0
1645458133,0
1645458134,0
1645458135,0
1645458136,0
1645458137,0
1645458138,0
1645458139,0
1645458140,0
1645458141,0
1645458142,0
1645458143,0
1645458144,0
1645458145,0
1645458146,0
1645458148,0
1645458148,0
1645458149,0
1645458150,0
1645458151,0
1645458152,0
1645458153,0
1645458154,0
1645458155,0
1645458156,0
1645458157,0
1645458158,0
1645458160,0
1645458160,0
1645458162,0
1645458163,0
1645458164,0
1645458165,0
1645458166,0
1645458167,0
1645458168,0
1645458169,0
1645458170,0
1645458171,0
1645458172,0
1645458173,0
1645458174,0
1645458175,0
1645458176,0
1645458177,0
1645458178,0
1645458179,0
1645458180,0
1645458181,0
1645458182,0
1645458183,0
1645458184,0
1645458185,0
1645458187,0
1645458187,0
1645458188,0
1645458188,0
1645458189,0
1645458190,0
1645458191,0
1645458192,0
1645458193,0
1645458194,0
1645458195,0
1645458196,0
1645458197,0
1645458198,0
1645458199,0
1645458200,0
1645458201,0
1645458202,0
1645458203,0
1645458204,0
1645458205,0
1645458206,0
1645458207,0
1645458208,0
1645458209,0
1645458210,0
1645458211,0
1645458212,0
1645458214,0
1645458214,0
1645458215,0
1645458216,0
1645458217,0
1645458218,0
1645458219,0
1645458220,0
1645458221,0
1645458222,0
1645458223,0
1645458224,0
1645458226,0
1645458226,0
1645458227,0
1645458228,0
1645458229,0
1645458230,0
1645458231,0
1645458232,0
1645458233,0
1645458234,0
1645458235,0
1645458236,0
1645458237,0
1645458238,0
1645458239,0
1645458240,0
1645458241,0
1645458242,0
1645458243,0
1645458244,0
1645458245,0
1645458246,0
1645458249,0
1645458249,0
1645458249,0
1645458250,0
1645458251,0
1645458252,0
1645458253,0
1645458254,0
1645458255,0
1645458256,0
1645458257,0
1645458258,0
1645458259,0
1645458260,0
1645458261,0
1645458262,0
1645458263,0
